filename,status,source_sheet,plot no,block/rep,bay,row,Treatment Simple,Variety,2023-11-20 00:00:00,2023-11-27 00:00:00,2023-11-30 00:00:00,2023-12-14 00:00:00,comp disp,f at break,spike angle,ped curvature ,leaf sheath cover,spike Length,spike weight,ped length,internode Length,dist from break,ped dm b,ped dm m,ped dm t,dm at node 2,freq of break at spike,brk at node 2,mean_wall_thickness_mm,median_wall_thickness_mm,mean_per_mm_intensity,median_per_mm_intensity
X-042007.tif,success,Cooke Plains 2023,3134,2,1,12,UTC,Minotaur,0,0.0,0,0.0,9.2775,0.41,122.25,174.75,0.025,6.25,1.0975,13.85,10.225,3.1500000000000004,1.895,1.2999999999999998,1.1275,2.1175,0.0,0.0,0.2765437385767679,0.269135051296641,2670.427766836713,2563.377358490566
X-042008.tif,success,Cooke Plains 2023,3134,2,1,12,UTC,Minotaur,0,0.0,0,0.0,9.2775,0.41,122.25,174.75,0.025,6.25,1.0975,13.85,10.225,3.1500000000000004,1.895,1.2999999999999998,1.1275,2.1175,0.0,0.0,0.2911413197045791,0.2947235073427445,2756.396334942697,2753.151724137931
X-042009.tif,success,Cooke Plains 2023,3134,2,1,12,UTC,Minotaur,0,0.0,0,0.0,9.2775,0.41,122.25,174.75,0.025,6.25,1.0975,13.85,10.225,3.1500000000000004,1.895,1.2999999999999998,1.1275,2.1175,0.0,0.0,0.295113247721649,0.2739469156499245,2751.702875294113,2661.912408759124
X-042010.tif,success,Cooke Plains 2023,3134,2,1,12,UTC,Minotaur,0,0.0,0,0.0,9.2775,0.41,122.25,174.75,0.025,6.25,1.0975,13.85,10.225,3.1500000000000004,1.895,1.2999999999999998,1.1275,2.1175,0.0,0.0,0.2883368876801409,0.2909103342021244,2821.0038223255265,2814.9333333333334
X-042011.tif,success,Cooke Plains 2023,3137,2,1,13,UTC,Maximus CL,0,0.0,0,0.0,,,,,,,,,,,,,,,,,0.3107014094109619,0.31183425947228,2487.0819292799233,2444.219696969697
X-042012.tif,success,Cooke Plains 2023,3137,2,1,13,UTC,Maximus CL,0,0.0,0,0.0,,,,,,,,,,,,,,,,,0.2807038149236199,0.2743118444252714,2478.0300788748577,2466.1708860759495
X-042013.tif,success,Cooke Plains 2023,3137,2,1,13,UTC,Maximus CL,0,0.0,0,0.0,,,,,,,,,,,,,,,,,0.3139345449592558,0.3016154043886122,2516.7183199273895,2488.120809178744
X-042014.tif,success,Cooke Plains 2023,3137,2,1,13,UTC,Maximus CL,0,0.0,0,0.0,,,,,,,,,,,,,,,,,0.3202710226295548,0.3155604257266181,2528.3142560335227,2506.6584073820914
X-042015.tif,success,Cooke Plains 2023,3137,2,1,13,UTC,Maximus CL,0,0.0,0,0.0,,,,,,,,,,,,,,,,,0.3822945002271774,0.3724378587136051,2754.6309994755275,2713.731517509728
X-042016.tif,success,Cooke Plains 2023,3140,2,1,14,UTC,Compass,0,0.0,0,9.333333333333334,31.064,0.404,87.0,175.6,0.5599999999999999,5.279999999999999,1.104,17.259999999999998,11.8,0.16,1.7100000000000002,1.494,0.986,2.026,1.0,0.0,0.3989621550754259,0.3872170357328884,2938.560881457064,2903.7229346034073
X-042017.tif,success,Cooke Plains 2023,3140,2,1,14,UTC,Compass,0,0.0,0,9.333333333333334,31.064,0.404,87.0,175.6,0.5599999999999999,5.279999999999999,1.104,17.259999999999998,11.8,0.16,1.7100000000000002,1.494,0.986,2.026,1.0,0.0,0.3483645540475152,0.3438496770590117,2678.6810959462423,2668.2514285714287
X-042018.tif,success,Cooke Plains 2023,3140,2,1,14,UTC,Compass,0,0.0,0,9.333333333333334,31.064,0.404,87.0,175.6,0.5599999999999999,5.279999999999999,1.104,17.259999999999998,11.8,0.16,1.7100000000000002,1.494,0.986,2.026,1.0,0.0,0.3726531444547142,0.3709025640532971,2682.833155113307,2668.040608408667
X-042019.tif,success,Cooke Plains 2023,3140,2,1,14,UTC,Compass,0,0.0,0,9.333333333333334,31.064,0.404,87.0,175.6,0.5599999999999999,5.279999999999999,1.104,17.259999999999998,11.8,0.16,1.7100000000000002,1.494,0.986,2.026,1.0,0.0,0.3685314113647808,0.3594277274633943,2686.810358012772,2664.2604166666665
X-042020.tif,success,Cooke Plains 2023,3140,2,1,14,UTC,Compass,0,0.0,0,9.333333333333334,31.064,0.404,87.0,175.6,0.5599999999999999,5.279999999999999,1.104,17.259999999999998,11.8,0.16,1.7100000000000002,1.494,0.986,2.026,1.0,0.0,0.4344066373113487,0.4395718800441307,3100.1224552288027,3100.618034711284
X-042021.tif,success,Cooke Plains 2023,3143,2,1,15,UTC,Zena CL,0,0.0,0,0.0,32.0925,0.435,81.6,172.4,0.3399999999999999,6.92,1.07,15.5,13.98,1.7600000000000002,1.754,1.496,1.074,2.194,2.0,0.0,0.3536966203171576,0.3296490126813911,2798.530278120587,2720.283083645443
X-042022.tif,success,Cooke Plains 2023,3143,2,1,15,UTC,Zena CL,0,0.0,0,0.0,32.0925,0.435,81.6,172.4,0.3399999999999999,6.92,1.07,15.5,13.98,1.7600000000000002,1.754,1.496,1.074,2.194,2.0,0.0,0.3484940437690726,0.3428481329203842,2876.4992371833787,2854.6134020618556
X-042023.tif,success,Cooke Plains 2023,3143,2,1,15,UTC,Zena CL,0,0.0,0,0.0,32.0925,0.435,81.6,172.4,0.3399999999999999,6.92,1.07,15.5,13.98,1.7600000000000002,1.754,1.496,1.074,2.194,2.0,0.0,0.370845360243536,0.3508883411022294,2871.5034572413056,2861.1582159339323
X-042024.tif,success_rerun_ruptures,Cooke Plains 2023,3143,2,1,15,UTC,Zena CL,0,0.0,0,0.0,32.0925,0.435,81.6,172.4,0.3399999999999999,6.92,1.07,15.5,13.98,1.7600000000000002,1.754,1.496,1.074,2.194,2.0,0.0,0.3605927206675647,0.349825890699446,2572.109668984029,2563.1244958189864
X-042025.tif,success,Cooke Plains 2023,3143,2,1,15,UTC,Zena CL,0,0.0,0,0.0,32.0925,0.435,81.6,172.4,0.3399999999999999,6.92,1.07,15.5,13.98,1.7600000000000002,1.754,1.496,1.074,2.194,2.0,0.0,0.3793435578700773,0.3893789784681548,2648.079302749431,2627.0576295759333
X-042026.tif,success,Cooke Plains 2023,3146,2,1,16,UTC,Beast,0,0.0,0,6.666666666666667,68.21666666666665,0.3899999999999999,41.666666666666664,170.0,0.9,5.733333333333333,1.1366666666666665,16.400000000000002,12.6,4.733333333333333,1.7033333333333331,1.596666666666667,1.05,2.0833333333333335,0.0,0.0,0.3670105978742589,0.3691335960267382,2663.324470447283,2662.9
X-042027.tif,success,Cooke Plains 2023,3146,2,1,16,UTC,Beast,0,0.0,0,6.666666666666667,68.21666666666665,0.3899999999999999,41.666666666666664,170.0,0.9,5.733333333333333,1.1366666666666665,16.400000000000002,12.6,4.733333333333333,1.7033333333333331,1.596666666666667,1.05,2.0833333333333335,0.0,0.0,0.3230825066127369,0.3035015120649263,2633.8768070243095,2574.2874173512323
X-042028.tif,success,Cooke Plains 2023,3146,2,1,16,UTC,Beast,0,0.0,0,6.666666666666667,68.21666666666665,0.3899999999999999,41.666666666666664,170.0,0.9,5.733333333333333,1.1366666666666665,16.400000000000002,12.6,4.733333333333333,1.7033333333333331,1.596666666666667,1.05,2.0833333333333335,0.0,0.0,0.2958999505170483,0.2808671284593609,2663.785606872535,2601.2167832167834
X-042029.tif,success,Cooke Plains 2023,3146,2,1,16,UTC,Beast,0,0.0,0,6.666666666666667,68.21666666666665,0.3899999999999999,41.666666666666664,170.0,0.9,5.733333333333333,1.1366666666666665,16.400000000000002,12.6,4.733333333333333,1.7033333333333331,1.596666666666667,1.05,2.0833333333333335,0.0,0.0,0.3704978187659022,0.3741347380417689,2936.5434940358978,2965.570833333333
X-042030.tif,success,Cooke Plains 2023,3146,2,1,16,UTC,Beast,0,0.0,0,6.666666666666667,68.21666666666665,0.3899999999999999,41.666666666666664,170.0,0.9,5.733333333333333,1.1366666666666665,16.400000000000002,12.6,4.733333333333333,1.7033333333333331,1.596666666666667,1.05,2.0833333333333335,0.0,0.0,0.3210357421210476,0.3242757670076511,2778.7384415098445,2737.1205992509363
X-042031.tif,success,Cooke Plains 2023,3149,2,1,17,UTC,Cyclops,0,0.0,0,0.0,,,,,,,,,,,,,,,,,0.268811149499608,0.2700974289659499,2519.4093902976037,2480.801418439716
X-042032.tif,success,Cooke Plains 2023,3149,2,1,17,UTC,Cyclops,0,0.0,0,0.0,,,,,,,,,,,,,,,,,0.2587271117547721,0.2590292528269791,2499.257462387206,2487.709923664122
X-042033.tif,success,Cooke Plains 2023,3149,2,1,17,UTC,Cyclops,0,0.0,0,0.0,,,,,,,,,,,,,,,,,0.2707118084855864,0.2726644342390173,2555.725427211521,2570.700680272109
X-042034.tif,success,Cooke Plains 2023,3149,2,1,17,UTC,Cyclops,0,0.0,0,0.0,,,,,,,,,,,,,,,,,0.2881822424397439,0.2947434683799969,2585.401949796992,2579.3541666666665
X-042035.tif,success,Cooke Plains 2023,3149,2,1,17,UTC,Cyclops,0,0.0,0,0.0,,,,,,,,,,,,,,,,,0.2558211868306086,0.2552490253412797,2546.706476333236,2521.8618449312717
X-042036.tif,success,Cooke Plains 2023,3152,2,1,18,UTC,Commodus CL,0,0.0,0,0.0,32.71333333333333,0.36,81.5,173.75,0.675,4.925,0.8675,16.675,12.275,1.3,1.49,1.405,0.8375,2.1900000000000004,2.0,0.0,0.2542862903624032,0.2503022532185815,2469.9185831704635,2462.1111111111113
X-042037.tif,success,Cooke Plains 2023,3152,2,1,18,UTC,Commodus CL,0,0.0,0,0.0,32.71333333333333,0.36,81.5,173.75,0.675,4.925,0.8675,16.675,12.275,1.3,1.49,1.405,0.8375,2.1900000000000004,2.0,0.0,0.3034841883507742,0.3069216739832261,2775.093917550853,2783.7518988136335
X-042038.tif,success,Cooke Plains 2023,3152,2,1,18,UTC,Commodus CL,0,0.0,0,0.0,32.71333333333333,0.36,81.5,173.75,0.675,4.925,0.8675,16.675,12.275,1.3,1.49,1.405,0.8375,2.1900000000000004,2.0,0.0,0.298138152446341,0.2940622313519249,2649.320807850192,2640.238303030303
X-042039.tif,success,Cooke Plains 2023,3152,2,1,18,UTC,Commodus CL,0,0.0,0,0.0,32.71333333333333,0.36,81.5,173.75,0.675,4.925,0.8675,16.675,12.275,1.3,1.49,1.405,0.8375,2.1900000000000004,2.0,0.0,0.2235514891409894,0.2214058106985042,2452.079777063948,2449.608695652174
X-042040.tif,success,Cooke Plains 2023,3152,2,1,18,UTC,Commodus CL,0,0.0,0,0.0,32.71333333333333,0.36,81.5,173.75,0.675,4.925,0.8675,16.675,12.275,1.3,1.49,1.405,0.8375,2.1900000000000004,2.0,0.0,0.2320304955224262,0.2278847126435926,2493.370332513369,2488.1470588235293
X-042041.tif,success,Cooke Plains 2023,3155,2,1,19,UTC,Schooner,0,1.3333333333333333,0,92.0,55.8,0.27,25.2,172.8,0.0,4.9399999999999995,0.916,15.44,12.919999999999998,8.9,1.6720000000000002,1.246,1.108,2.0799999999999996,1.0,0.0,0.3109063905433397,0.3088107049872913,2524.4032939270546,2494.0133333333333
X-042042.tif,success,Cooke Plains 2023,3155,2,1,19,UTC,Schooner,0,1.3333333333333333,0,92.0,55.8,0.27,25.2,172.8,0.0,4.9399999999999995,0.916,15.44,12.919999999999998,8.9,1.6720000000000002,1.246,1.108,2.0799999999999996,1.0,0.0,0.3385199387786758,0.3295356874376752,2749.5068186309836,2717.760248447205
X-042043.tif,success,Cooke Plains 2023,3155,2,1,19,UTC,Schooner,0,1.3333333333333333,0,92.0,55.8,0.27,25.2,172.8,0.0,4.9399999999999995,0.916,15.44,12.919999999999998,8.9,1.6720000000000002,1.246,1.108,2.0799999999999996,1.0,0.0,0.3527164925177119,0.345116531529298,2694.8890371849175,2692.019047619048
X-042044.tif,success,Cooke Plains 2023,3155,2,1,19,UTC,Schooner,0,1.3333333333333333,0,92.0,55.8,0.27,25.2,172.8,0.0,4.9399999999999995,0.916,15.44,12.919999999999998,8.9,1.6720000000000002,1.246,1.108,2.0799999999999996,1.0,0.0,0.3232321816779288,0.3215546686617542,2611.8458202100373,2608.5555555555557
X-042045.tif,success,Cooke Plains 2023,3155,2,1,19,UTC,Schooner,0,1.3333333333333333,0,92.0,55.8,0.27,25.2,172.8,0.0,4.9399999999999995,0.916,15.44,12.919999999999998,8.9,1.6720000000000002,1.246,1.108,2.0799999999999996,1.0,0.0,0.2971731552821012,0.2877005395788883,2455.2972787227545,2453.8865369946607
X-042046.tif,success,Cooke Plains 2023,3158,2,1,20,UTC,RGT Planet,0,0.0,0,0.0,,,,,,,,,,,,,,,,,0.3048960630714778,0.2990653441380141,2489.770310005475,2470.716572769953
X-042047.tif,success,Cooke Plains 2023,3158,2,1,20,UTC,RGT Planet,0,0.0,0,0.0,,,,,,,,,,,,,,,,,0.329145354652563,0.3283626854235205,2623.1575979682475,2614.8451612903227
X-042048.tif,success,Cooke Plains 2023,3158,2,1,20,UTC,RGT Planet,0,0.0,0,0.0,,,,,,,,,,,,,,,,,0.3341414125093061,0.3348958031815809,2616.813505335066,2600.684210526316
X-042049.tif,success,Cooke Plains 2023,3158,2,1,20,UTC,RGT Planet,0,0.0,0,0.0,,,,,,,,,,,,,,,,,0.3065611958762462,0.3105286729698028,2435.965519987674,2418.9285414039514
X-042050.tif,success,Cooke Plains 2023,3158,2,1,20,UTC,RGT Planet,0,0.0,0,0.0,,,,,,,,,,,,,,,,,0.2992859234806392,0.3008781231576458,2486.5306919168106,2462.472
X-042051.tif,success,Cooke Plains 2023,3161,3,1,21,31 + 37,Minotaur,0,0.0,0,0.0,,,,,,,,,,,,,,,,,0.3809855319952495,0.3757770962043388,2949.761159966757,2969.229885057471
X-042052.tif,success,Cooke Plains 2023,3161,3,1,21,31 + 37,Minotaur,0,0.0,0,0.0,,,,,,,,,,,,,,,,,0.3445994524349686,0.3245661020548849,2765.86398286709,2725.9880104908207
X-042053.tif,success,Cooke Plains 2023,3161,3,1,21,31 + 37,Minotaur,0,0.0,0,0.0,,,,,,,,,,,,,,,,,0.399373681470157,0.4054916415401556,3048.318891997841,3109.236263736264
X-042054.tif,success,Cooke Plains 2023,3161,3,1,21,31 + 37,Minotaur,0,0.0,0,0.0,,,,,,,,,,,,,,,,,0.3676560848800494,0.3567545284117397,2982.4547541949983,2953.5032605074016
X-042055.tif,success,Cooke Plains 2023,3161,3,1,21,31 + 37,Minotaur,0,0.0,0,0.0,,,,,,,,,,,,,,,,,0.4067909132531244,0.4152003281310013,2931.7944105256765,2934.7210336538465
X-042056.tif,success,Cooke Plains 2023,3164,3,1,22,31 + 37,Schooner,0,0.0,0,4.0,55.182,0.445,76.8,167.4,0.1,4.8,0.812,10.6,11.1,4.775,1.38,1.27,1.035,1.896,0.0,0.0,0.3465008096705842,0.342688747848523,2462.452912758198,2446.9922016274863
X-042057.tif,success,Cooke Plains 2023,3164,3,1,22,31 + 37,Schooner,0,0.0,0,4.0,55.182,0.445,76.8,167.4,0.1,4.8,0.812,10.6,11.1,4.775,1.38,1.27,1.035,1.896,0.0,0.0,0.2603531604345488,0.2602575728369428,2530.6038952188783,2502.598214285714
X-042058.tif,success,Cooke Plains 2023,3164,3,1,22,31 + 37,Schooner,0,0.0,0,4.0,55.182,0.445,76.8,167.4,0.1,4.8,0.812,10.6,11.1,4.775,1.38,1.27,1.035,1.896,0.0,0.0,0.253585067291681,0.2513585803614309,2481.639708290522,2480.48112208892
X-042059.tif,success,Cooke Plains 2023,3164,3,1,22,31 + 37,Schooner,0,0.0,0,4.0,55.182,0.445,76.8,167.4,0.1,4.8,0.812,10.6,11.1,4.775,1.38,1.27,1.035,1.896,0.0,0.0,0.284067862964727,0.2822375155593543,2564.2032462310876,2524.482014388489
X-042060.tif,success,Cooke Plains 2023,3164,3,1,22,31 + 37,Schooner,0,0.0,0,4.0,55.182,0.445,76.8,167.4,0.1,4.8,0.812,10.6,11.1,4.775,1.38,1.27,1.035,1.896,0.0,0.0,0.2641688878097876,0.2533399872303544,2640.5836032649686,2576.799179604799
X-042061.tif,success,Cooke Plains 2023,3167,3,1,23,31 + 37,Beast,0,0.0,0,0.0,,,,,,,,,,,,,,,,,0.284351741659972,0.2770353329835637,2555.0980955341133,2525.15
X-042062.tif,success,Cooke Plains 2023,3167,3,1,23,31 + 37,Beast,0,0.0,0,0.0,,,,,,,,,,,,,,,,,0.2836880006745056,0.2705815491555318,2565.395689330983,2540.4718309859154
X-042063.tif,success,Cooke Plains 2023,3167,3,1,23,31 + 37,Beast,0,0.0,0,0.0,,,,,,,,,,,,,,,,,0.3046454322862122,0.2859407323290424,2672.9795389983833,2623.3506493506493
X-042064.tif,success,Cooke Plains 2023,3167,3,1,23,31 + 37,Beast,0,0.0,0,0.0,,,,,,,,,,,,,,,,,0.2667246440795952,0.2669797145732344,2486.7694124152904,2474.271186440678
X-042065.tif,success,Cooke Plains 2023,3167,3,1,23,31 + 37,Beast,0,0.0,0,0.0,,,,,,,,,,,,,,,,,0.2808660871723852,0.2780282080943275,2523.3894227495107,2516.9895098226207
X-042066.tif,success,Cooke Plains 2023,3170,3,1,24,31 + 37,Cyclops,0,0.0,0,0.0,,,,,,,,,,,,,,,,,0.2797660353425144,0.2736487836698132,2530.9893245788053,2510.4622486130374
X-042067.tif,success,Cooke Plains 2023,3170,3,1,24,31 + 37,Cyclops,0,0.0,0,0.0,,,,,,,,,,,,,,,,,0.2703375879776864,0.2688586218580678,2657.202545698331,2651.3358208955224
X-042068.tif,success,Cooke Plains 2023,3170,3,1,24,31 + 37,Cyclops,0,0.0,0,0.0,,,,,,,,,,,,,,,,,0.2638100702457129,0.2602605807522639,2638.090565063228,2621.28860340085
X-042069.tif,success,Cooke Plains 2023,3170,3,1,24,31 + 37,Cyclops,0,0.0,0,0.0,,,,,,,,,,,,,,,,,0.2785319549352111,0.2766409467867839,2607.294271972415,2612.2258571428574
X-042070.tif,success,Cooke Plains 2023,3170,3,1,24,31 + 37,Cyclops,0,0.0,0,0.0,,,,,,,,,,,,,,,,,0.2914783470867348,0.2953970383885703,2721.3682151554676,2720.1122990078684
X-042071.tif,success,Cooke Plains 2023,3173,3,1,25,31 + 37,Laperouse,0,0.0,0,0.0,19.714999999999996,0.7224999999999999,157.0,176.5,0.025,5.0,0.91,13.95,10.275,1.65,1.6974999999999998,1.4866666666666666,1.045,2.2,0.0,0.0,0.3803864563089695,0.3722443418294005,2957.2925100456787,2970.8889009651334
X-042072.tif,success,Cooke Plains 2023,3173,3,1,25,31 + 37,Laperouse,0,0.0,0,0.0,19.714999999999996,0.7224999999999999,157.0,176.5,0.025,5.0,0.91,13.95,10.275,1.65,1.6974999999999998,1.4866666666666666,1.045,2.2,0.0,0.0,0.3073107426723069,0.290685859172907,2538.3438682554724,2486.4444444444443
X-042073.tif,success,Cooke Plains 2023,3173,3,1,25,31 + 37,Laperouse,0,0.0,0,0.0,19.714999999999996,0.7224999999999999,157.0,176.5,0.025,5.0,0.91,13.95,10.275,1.65,1.6974999999999998,1.4866666666666666,1.045,2.2,0.0,0.0,0.3285310186833403,0.3075604146974474,2636.4542917409585,2554.7954545454545
X-042074.tif,success,Cooke Plains 2023,3173,3,1,25,31 + 37,Laperouse,0,0.0,0,0.0,19.714999999999996,0.7224999999999999,157.0,176.5,0.025,5.0,0.91,13.95,10.275,1.65,1.6974999999999998,1.4866666666666666,1.045,2.2,0.0,0.0,0.4203210589137496,0.426169055083292,2900.411825193224,2933.92632504435
X-042075.tif,success,Cooke Plains 2023,3173,3,1,25,31 + 37,Laperouse,0,0.0,0,0.0,19.714999999999996,0.7224999999999999,157.0,176.5,0.025,5.0,0.91,13.95,10.275,1.65,1.6974999999999998,1.4866666666666666,1.045,2.2,0.0,0.0,0.4058457205429143,0.4054546323162661,2907.1664918519505,2906.0476138193526
X-042076.tif,success,Cooke Plains 2023,3176,3,1,26,31 + 37,RGT Planet,0,0.0,0,0.0,49.518,0.64,117.6,172.0,0.3,7.18,1.092,13.34,12.56,2.9,1.638,1.4,1.04,2.014,1.0,0.0,0.3372496295906689,0.306942253501085,2636.1610454415936,2573.266666666667
X-042077.tif,success,Cooke Plains 2023,3176,3,1,26,31 + 37,RGT Planet,0,0.0,0,0.0,49.518,0.64,117.6,172.0,0.3,7.18,1.092,13.34,12.56,2.9,1.638,1.4,1.04,2.014,1.0,0.0,0.3442214946288784,0.3328153182029393,2640.4432470312345,2629.9911984352775
