filename,plot no,block/rep,bay,row,Treatment Simple,Variety,2024-11-15 00:00:00,2024-11-25 00:00:00,2024-12-04 00:00:00,2024-12-12 00:00:00,Lodging 12/12,comp disp,f at break,spike angle,ped curvature,leaf sheath cover,spike Length,spike weight,ped length,internode Length,dist from break,ped dm b,ped dm m,ped dm t,dm at node 2,freq of break at spike,brk at node 2,mean_wall_thickness_mm,median_wall_thickness_mm,mean_per_mm_intensity,median_per_mm_intensity
X-050529.tif,196,2,1,16,37,Beast,0.0,0.0,0.0,0.8888888888888888,N,81.33399999999999,0.312,14.0,169.6,1.5,4.9,1.0459999999999998,15.9,10.16,8.92,1.636,1.546,1.052,2.62,0.0,0.0,0.2419911339004412,0.241918357782657,2434.2407757353085,2430.3136538851695
X-050530.tif,196,2,1,16,37,Beast,0.0,0.0,0.0,0.8888888888888888,N,81.33399999999999,0.312,14.0,169.6,1.5,4.9,1.0459999999999998,15.9,10.16,8.92,1.636,1.546,1.052,2.62,0.0,0.0,0.3036389766035438,0.3037721850590347,2656.5736322025623,2643.1625
X-050531.tif,197,2,1,17,37,Minotaur,0.0,0.0,1.3333333333333333,0.4444444444444444,N,26.7,0.5149999999999999,57.0,176.4,0.06,5.26,0.858,10.459999999999999,8.62,0.9400000000000001,1.4280000000000002,1.264,0.784,2.37,3.0,0.0,0.4366881394838867,0.4412471910056053,3261.183062004746,3243.925
X-050532.tif,197,2,1,17,37,Minotaur,0.0,0.0,1.3333333333333333,0.4444444444444444,N,26.7,0.5149999999999999,57.0,176.4,0.06,5.26,0.858,10.459999999999999,8.62,0.9400000000000001,1.4280000000000002,1.264,0.784,2.37,3.0,0.0,0.3461982890895006,0.3441581613856612,2796.378080045543,2796.3805501721095
X-050533.tif,197,2,1,17,37,Minotaur,0.0,0.0,1.3333333333333333,0.4444444444444444,N,26.7,0.5149999999999999,57.0,176.4,0.06,5.26,0.858,10.459999999999999,8.62,0.9400000000000001,1.4280000000000002,1.264,0.784,2.37,3.0,0.0,0.3753993357818452,0.3683562659446572,2868.272722467177,2859.910447761194
X-050534.tif,197,2,1,17,37,Minotaur,0.0,0.0,1.3333333333333333,0.4444444444444444,N,26.7,0.5149999999999999,57.0,176.4,0.06,5.26,0.858,10.459999999999999,8.62,0.9400000000000001,1.4280000000000002,1.264,0.784,2.37,3.0,0.0,0.366493871232831,0.2753500992600313,2459.998389845488,2460.7727272727275
X-050535.tif,197,2,1,17,37,Minotaur,0.0,0.0,1.3333333333333333,0.4444444444444444,N,26.7,0.5149999999999999,57.0,176.4,0.06,5.26,0.858,10.459999999999999,8.62,0.9400000000000001,1.4280000000000002,1.264,0.784,2.37,3.0,0.0,0.3115742627388778,0.3147195684588354,2737.4890111345626,2741.1530680728665
X-050536.tif,198,2,1,18,37,RGT Planet,0.0,0.0,2.6666666666666665,2.6666666666666665,N,24.749999999999996,0.7,47.2,179.0,0.0,7.980000000000001,1.27,13.780000000000001,9.66,1.92,1.8799999999999997,1.6079999999999999,1.0879999999999999,2.932,2.0,0.0,0.3757765018249271,0.3546701344334061,3026.121310057949,2572.405982905983
X-050537.tif,198,2,1,18,37,RGT Planet,0.0,0.0,2.6666666666666665,2.6666666666666665,N,24.749999999999996,0.7,47.2,179.0,0.0,7.980000000000001,1.27,13.780000000000001,9.66,1.92,1.8799999999999997,1.6079999999999999,1.0879999999999999,2.932,2.0,0.0,0.2213015974446654,0.2211662027604881,2431.8628587258427,2428.137054507338
X-050538.tif,198,2,1,18,37,RGT Planet,0.0,0.0,2.6666666666666665,2.6666666666666665,N,24.749999999999996,0.7,47.2,179.0,0.0,7.980000000000001,1.27,13.780000000000001,9.66,1.92,1.8799999999999997,1.6079999999999999,1.0879999999999999,2.932,2.0,0.0,0.5103109112052017,0.4978786455553541,2883.891649294126,2711.4615384615386
X-050539.tif,198,2,1,18,37,RGT Planet,0.0,0.0,2.6666666666666665,2.6666666666666665,N,24.749999999999996,0.7,47.2,179.0,0.0,7.980000000000001,1.27,13.780000000000001,9.66,1.92,1.8799999999999997,1.6079999999999999,1.0879999999999999,2.932,2.0,0.0,0.3833128108355561,0.2966559539490556,2598.826058855371,2563.2619047619046
X-050540.tif,198,2,1,18,37,RGT Planet,0.0,0.0,2.6666666666666665,2.6666666666666665,N,24.749999999999996,0.7,47.2,179.0,0.0,7.980000000000001,1.27,13.780000000000001,9.66,1.92,1.8799999999999997,1.6079999999999999,1.0879999999999999,2.932,2.0,0.0,0.3300709543552322,0.3179146977745402,2833.664951076285,2765.1799413788713
X-050541.tif,199,2,1,19,37,Commodus CL,0.0,0.0,0.4444444444444444,0.8888888888888888,N,88.61800000000001,0.6100000000000001,45.8,169.4,1.3,5.9,1.02,19.4,12.72,7.720000000000001,1.64,1.714,0.9960000000000001,2.594,0.0,0.0,0.4441762418104892,0.4044126283595843,2762.845790348757,2651.428088235294
X-050542.tif,199,2,1,19,37,Commodus CL,0.0,0.0,0.4444444444444444,0.8888888888888888,N,88.61800000000001,0.6100000000000001,45.8,169.4,1.3,5.9,1.02,19.4,12.72,7.720000000000001,1.64,1.714,0.9960000000000001,2.594,0.0,0.0,0.3390406888260584,0.3414257261436725,2571.9521967667024,2573.643188137164
X-050543.tif,199,2,1,19,37,Commodus CL,0.0,0.0,0.4444444444444444,0.8888888888888888,N,88.61800000000001,0.6100000000000001,45.8,169.4,1.3,5.9,1.02,19.4,12.72,7.720000000000001,1.64,1.714,0.9960000000000001,2.594,0.0,0.0,2.991937407344173,3.0660288868475765,8043.273995119896,8081.572034797369
X-050544.tif,199,2,1,19,37,Commodus CL,0.0,0.0,0.4444444444444444,0.8888888888888888,N,88.61800000000001,0.6100000000000001,45.8,169.4,1.3,5.9,1.02,19.4,12.72,7.720000000000001,1.64,1.714,0.9960000000000001,2.594,0.0,0.0,0.2860899401324656,0.2873066905422502,2414.514884226483,2415.7806451612905
X-050545.tif,199,2,1,19,37,Commodus CL,0.0,0.0,0.4444444444444444,0.8888888888888888,N,88.61800000000001,0.6100000000000001,45.8,169.4,1.3,5.9,1.02,19.4,12.72,7.720000000000001,1.64,1.714,0.9960000000000001,2.594,0.0,0.0,0.2707240542774932,0.2711944798934366,2417.0960381627056,2413.36
X-050546.tif,200,2,1,20,37,Schooner,0.0,0.4444444444444444,4.888888888888888,4.444444444444445,N,28.049999999999997,0.36333333333333334,36.666666666666664,174.33333333333334,0.0,5.233333333333333,1.0133333333333334,17.566666666666666,12.833333333333334,2.566666666666667,1.6366666666666667,1.4000000000000001,1.0966666666666667,2.6533333333333333,1.0,0.0,0.2988428883463414,0.2995356024793599,2450.0479308864496,2453.798941798942
X-050547.tif,200,2,1,20,37,Schooner,0.0,0.4444444444444444,4.888888888888888,4.444444444444445,N,28.049999999999997,0.36333333333333334,36.666666666666664,174.33333333333334,0.0,5.233333333333333,1.0133333333333334,17.566666666666666,12.833333333333334,2.566666666666667,1.6366666666666667,1.4000000000000001,1.0966666666666667,2.6533333333333333,1.0,0.0,0.3492043246865102,0.3516960982448207,2444.6512960168625,2450.0077519379847
X-050548.tif,200,2,1,20,37,Schooner,0.0,0.4444444444444444,4.888888888888888,4.444444444444445,N,28.049999999999997,0.36333333333333334,36.666666666666664,174.33333333333334,0.0,5.233333333333333,1.0133333333333334,17.566666666666666,12.833333333333334,2.566666666666667,1.6366666666666667,1.4000000000000001,1.0966666666666667,2.6533333333333333,1.0,0.0,0.3307525155923133,0.3285185210818782,2479.339452914437,2459.568306010929
X-050549.tif,200,2,1,20,37,Schooner,0.0,0.4444444444444444,4.888888888888888,4.444444444444445,N,28.049999999999997,0.36333333333333334,36.666666666666664,174.33333333333334,0.0,5.233333333333333,1.0133333333333334,17.566666666666666,12.833333333333334,2.566666666666667,1.6366666666666667,1.4000000000000001,1.0966666666666667,2.6533333333333333,1.0,0.0,0.2715274189164908,0.2720561763334541,2397.9661593247984,2397.4761904761904
X-050550.tif,200,2,1,20,37,Schooner,0.0,0.4444444444444444,4.888888888888888,4.444444444444445,N,28.049999999999997,0.36333333333333334,36.666666666666664,174.33333333333334,0.0,5.233333333333333,1.0133333333333334,17.566666666666666,12.833333333333334,2.566666666666667,1.6366666666666667,1.4000000000000001,1.0966666666666667,2.6533333333333333,1.0,0.0,0.3232071750329384,0.3298957453709323,2536.6913678457754,2476.092105263158
X-050551.tif,201,3,1,21,31 + 37,Minotaur,0.0,0.4444444444444444,0.0,0.0,N,37.065999999999995,0.40199999999999997,26.2,163.4,0.0,5.0,0.8140000000000001,11.0,10.7,2.7,1.21,1.358,0.852,2.186,2.0,0.0,0.2930927145192274,0.2926574926621172,2534.68121308558,2544.0
X-050552.tif,201,3,1,21,31 + 37,Minotaur,0.0,0.4444444444444444,0.0,0.0,N,37.065999999999995,0.40199999999999997,26.2,163.4,0.0,5.0,0.8140000000000001,11.0,10.7,2.7,1.21,1.358,0.852,2.186,2.0,0.0,0.755734670002957,0.4757689620592558,3097.2658850736384,2821.095924638401
X-050553.tif,201,3,1,21,31 + 37,Minotaur,0.0,0.4444444444444444,0.0,0.0,N,37.065999999999995,0.40199999999999997,26.2,163.4,0.0,5.0,0.8140000000000001,11.0,10.7,2.7,1.21,1.358,0.852,2.186,2.0,0.0,0.3406537934898834,0.3235861579757867,2610.6749734447276,2577.197278911565
X-050554.tif,201,3,1,21,31 + 37,Minotaur,0.0,0.4444444444444444,0.0,0.0,N,37.065999999999995,0.40199999999999997,26.2,163.4,0.0,5.0,0.8140000000000001,11.0,10.7,2.7,1.21,1.358,0.852,2.186,2.0,0.0,0.2540716017436395,0.2633969920356911,2360.362766510948,2356.238383838384
X-050555.tif,201,3,1,21,31 + 37,Minotaur,0.0,0.4444444444444444,0.0,0.0,N,37.065999999999995,0.40199999999999997,26.2,163.4,0.0,5.0,0.8140000000000001,11.0,10.7,2.7,1.21,1.358,0.852,2.186,2.0,0.0,0.2409367657168959,0.2409367657168959,2409.035980717937,2409.910952380952
X-050556.tif,202,3,1,22,31 + 37,Compass,1.3333333333333333,0.4444444444444444,1.3333333333333333,0.8888888888888888,N,69.38333333333333,0.4266666666666667,38.0,169.0,0.9,6.233333333333333,1.28,17.566666666666666,11.666666666666666,6.666666666666667,1.6366666666666667,1.4566666666666668,1.13,2.686666666666666,0.0,0.0,0.3245085864695165,0.3215531989139901,2525.710069269869,2526.1731843575417
X-050557.tif,202,3,1,22,31 + 37,Compass,1.3333333333333333,0.4444444444444444,1.3333333333333333,0.8888888888888888,N,69.38333333333333,0.4266666666666667,38.0,169.0,0.9,6.233333333333333,1.28,17.566666666666666,11.666666666666666,6.666666666666667,1.6366666666666667,1.4566666666666668,1.13,2.686666666666666,0.0,0.0,0.3029467281110377,0.3001271597507072,2556.8243920857217,2550.029070274989
X-050558.tif,202,3,1,22,31 + 37,Compass,1.3333333333333333,0.4444444444444444,1.3333333333333333,0.8888888888888888,N,69.38333333333333,0.4266666666666667,38.0,169.0,0.9,6.233333333333333,1.28,17.566666666666666,11.666666666666666,6.666666666666667,1.6366666666666667,1.4566666666666668,1.13,2.686666666666666,0.0,0.0,0.2527817463887429,0.2497390067338544,2426.174170042759,2423.152905701754
X-050559.tif,202,3,1,22,31 + 37,Compass,1.3333333333333333,0.4444444444444444,1.3333333333333333,0.8888888888888888,N,69.38333333333333,0.4266666666666667,38.0,169.0,0.9,6.233333333333333,1.28,17.566666666666666,11.666666666666666,6.666666666666667,1.6366666666666667,1.4566666666666668,1.13,2.686666666666666,0.0,0.0,0.4642328775682411,0.3690611252125741,2969.3402714736067,2655.3898305084745
X-050560.tif,202,3,1,22,31 + 37,Compass,1.3333333333333333,0.4444444444444444,1.3333333333333333,0.8888888888888888,N,69.38333333333333,0.4266666666666667,38.0,169.0,0.9,6.233333333333333,1.28,17.566666666666666,11.666666666666666,6.666666666666667,1.6366666666666667,1.4566666666666668,1.13,2.686666666666666,0.0,0.0,0.2379338266931125,0.234260049943721,2414.554894478586,2412.7960329590005
X-050561.tif,203,3,1,23,31 + 37,Neo CL,0.0,0.0,2.2222222222222223,2.6666666666666665,N,57.681999999999995,0.39,17.0,172.4,0.2,5.3,0.792,15.419999999999998,11.24,5.58,1.342,1.422,0.986,2.2339999999999995,0.0,0.0,0.3914749518690004,0.3859762064985808,2946.892578077556,2841.4846693160157
X-050562.tif,203,3,1,23,31 + 37,Neo CL,0.0,0.0,2.2222222222222223,2.6666666666666665,N,57.681999999999995,0.39,17.0,172.4,0.2,5.3,0.792,15.419999999999998,11.24,5.58,1.342,1.422,0.986,2.2339999999999995,0.0,0.0,0.329439116364812,0.3216471348860957,2657.1892572160004,2617.1208333333334
X-050563.tif,203,3,1,23,31 + 37,Neo CL,0.0,0.0,2.2222222222222223,2.6666666666666665,N,57.681999999999995,0.39,17.0,172.4,0.2,5.3,0.792,15.419999999999998,11.24,5.58,1.342,1.422,0.986,2.2339999999999995,0.0,0.0,0.3977977440801759,0.3775826352907356,2700.6669479242178,2522.24053030303
X-050564.tif,203,3,1,23,31 + 37,Neo CL,0.0,0.0,2.2222222222222223,2.6666666666666665,N,57.681999999999995,0.39,17.0,172.4,0.2,5.3,0.792,15.419999999999998,11.24,5.58,1.342,1.422,0.986,2.2339999999999995,0.0,0.0,0.3755507767014648,0.3634498534463335,2752.311570326432,2662.6637931034484
X-050565.tif,203,3,1,23,31 + 37,Neo CL,0.0,0.0,2.2222222222222223,2.6666666666666665,N,57.681999999999995,0.39,17.0,172.4,0.2,5.3,0.792,15.419999999999998,11.24,5.58,1.342,1.422,0.986,2.2339999999999995,0.0,0.0,1.3332657534767902,1.4567239383488586,4944.075763538251,4252.891566265061
X-050566.tif,204,3,1,24,31 + 37,Schooner,0.0,0.0,2.2222222222222223,2.6666666666666665,N,23.631999999999998,0.7975000000000001,15.0,174.6,0.1,5.9,1.044,13.3,11.02,0.76,1.574,1.494,1.136,2.7180000000000004,1.0,0.0,0.2524439408235604,0.2513020606068543,2475.2769625850115,2459.8315503003005
X-050567.tif,204,3,1,24,31 + 37,Schooner,0.0,0.0,2.2222222222222223,2.6666666666666665,N,23.631999999999998,0.7975000000000001,15.0,174.6,0.1,5.9,1.044,13.3,11.02,0.76,1.574,1.494,1.136,2.7180000000000004,1.0,0.0,1.0745254535498747,0.883559749656508,3214.1906698563007,3225.480871155569
X-050568.tif,204,3,1,24,31 + 37,Schooner,0.0,0.0,2.2222222222222223,2.6666666666666665,N,23.631999999999998,0.7975000000000001,15.0,174.6,0.1,5.9,1.044,13.3,11.02,0.76,1.574,1.494,1.136,2.7180000000000004,1.0,0.0,0.4132184993633327,0.3881218617249669,2521.816771767645,2482.5719230769228
X-050569.tif,204,3,1,24,31 + 37,Schooner,0.0,0.0,2.2222222222222223,2.6666666666666665,N,23.631999999999998,0.7975000000000001,15.0,174.6,0.1,5.9,1.044,13.3,11.02,0.76,1.574,1.494,1.136,2.7180000000000004,1.0,0.0,0.0,0.0,2452.0523662295573,2446.1100414078674
X-050570.tif,204,3,1,24,31 + 37,Schooner,0.0,0.0,2.2222222222222223,2.6666666666666665,N,23.631999999999998,0.7975000000000001,15.0,174.6,0.1,5.9,1.044,13.3,11.02,0.76,1.574,1.494,1.136,2.7180000000000004,1.0,0.0,0.8984125484780252,0.884539545159468,3932.056606126328,3868.419998533429
X-050571.tif,205,3,1,25,31 + 37,Beast,0.0,0.8888888888888888,0.0,1.7777777777777777,N,,,,,,,,,,,,,,,,,0.3744325114846065,0.3679496866453745,2572.5954514574414,2546.1323529411766
X-050572.tif,205,3,1,25,31 + 37,Beast,0.0,0.8888888888888888,0.0,1.7777777777777777,N,,,,,,,,,,,,,,,,,0.2746897418221787,0.2739060462267162,2427.065341219174,2422.422016022716
X-050573.tif,205,3,1,25,31 + 37,Beast,0.0,0.8888888888888888,0.0,1.7777777777777777,N,,,,,,,,,,,,,,,,,0.3933028449645634,0.3958724228527491,2624.352826861901,2619.704081632653
X-050574.tif,205,3,1,25,31 + 37,Beast,0.0,0.8888888888888888,0.0,1.7777777777777777,N,,,,,,,,,,,,,,,,,0.381304165339276,0.379019222652405,2604.74516485472,2601.599099099099
X-050575.tif,205,3,1,25,31 + 37,Beast,0.0,0.8888888888888888,0.0,1.7777777777777777,N,,,,,,,,,,,,,,,,,0.4000144813189336,0.3944683281832645,2691.3496045485813,2688.9565217391305
X-050576.tif,206,3,1,26,31 + 37,RGT Planet,0.0,0.4444444444444444,0.8888888888888888,1.3333333333333333,N,51.681999999999995,0.524,24.4,176.0,0.1,6.8,1.08,13.719999999999999,11.92,3.3200000000000003,1.794,1.6,0.992,2.4219999999999997,1.0,0.0,0.3950978913837711,0.3944446003431672,2745.2168216609875,2747.526146023072
X-050577.tif,206,3,1,26,31 + 37,RGT Planet,0.0,0.4444444444444444,0.8888888888888888,1.3333333333333333,N,51.681999999999995,0.524,24.4,176.0,0.1,6.8,1.08,13.719999999999999,11.92,3.3200000000000003,1.794,1.6,0.992,2.4219999999999997,1.0,0.0,0.3011431151531663,0.3013337996367058,2468.638048248653,2466.6132596685084
X-050578.tif,206,3,1,26,31 + 37,RGT Planet,0.0,0.4444444444444444,0.8888888888888888,1.3333333333333333,N,51.681999999999995,0.524,24.4,176.0,0.1,6.8,1.08,13.719999999999999,11.92,3.3200000000000003,1.794,1.6,0.992,2.4219999999999997,1.0,0.0,0.3385990497133668,0.342900610200024,2541.918839211947,2536.1191871390984
X-050579.tif,206,3,1,26,31 + 37,RGT Planet,0.0,0.4444444444444444,0.8888888888888888,1.3333333333333333,N,51.681999999999995,0.524,24.4,176.0,0.1,6.8,1.08,13.719999999999999,11.92,3.3200000000000003,1.794,1.6,0.992,2.4219999999999997,1.0,0.0,0.3207234992148473,0.3226603627152231,2515.3520008466708,2518.2635866865376
X-050580.tif,206,3,1,26,31 + 37,RGT Planet,0.0,0.4444444444444444,0.8888888888888888,1.3333333333333333,N,51.681999999999995,0.524,24.4,176.0,0.1,6.8,1.08,13.719999999999999,11.92,3.3200000000000003,1.794,1.6,0.992,2.4219999999999997,1.0,0.0,0.3595446452915093,0.3456176806124768,2600.0277471927425,2560.7641908628043
X-050581.tif,207,3,1,27,31 + 37,Cyclops,0.0,0.0,0.0,0.0,N,19.15,0.5025,23.6,172.4,1.1199999999999999,4.959999999999999,2.452,8.26,7.4799999999999995,0.62,1.634,1.4,0.976,2.27,0.0,0.0,0.802996574695876,0.4034918120553734,2796.8031573659455,2745.9464285714284
X-050582.tif,207,3,1,27,31 + 37,Cyclops,0.0,0.0,0.0,0.0,N,19.15,0.5025,23.6,172.4,1.1199999999999999,4.959999999999999,2.452,8.26,7.4799999999999995,0.62,1.634,1.4,0.976,2.27,0.0,0.0,0.3141606825879285,0.2997328515136656,2529.3144121020523,2483.379310344827
X-050583.tif,207,3,1,27,31 + 37,Cyclops,0.0,0.0,0.0,0.0,N,19.15,0.5025,23.6,172.4,1.1199999999999999,4.959999999999999,2.452,8.26,7.4799999999999995,0.62,1.634,1.4,0.976,2.27,0.0,0.0,0.0,0.0,2436.0925663416815,2428.032258064516
X-050584.tif,207,3,1,27,31 + 37,Cyclops,0.0,0.0,0.0,0.0,N,19.15,0.5025,23.6,172.4,1.1199999999999999,4.959999999999999,2.452,8.26,7.4799999999999995,0.62,1.634,1.4,0.976,2.27,0.0,0.0,0.3666980204543311,0.3428833006241411,2501.9852645964265,2467.7954545454545
X-050585.tif,207,3,1,27,31 + 37,Cyclops,0.0,0.0,0.0,0.0,N,19.15,0.5025,23.6,172.4,1.1199999999999999,4.959999999999999,2.452,8.26,7.4799999999999995,0.62,1.634,1.4,0.976,2.27,0.0,0.0,0.3121948115682941,0.3193672253310469,2388.2496524331336,2378.6672325976233
X-050586.tif,208,3,1,28,31 + 37,Laperouse,0.0,0.0,1.3333333333333333,0.8888888888888888,N,77.548,0.5,22.8,174.6,1.34,5.24,1.022,19.080000000000002,9.98,7.94,1.89,1.6560000000000001,0.9760000000000002,2.878,0.0,0.0,0.3146425338514195,0.3159210015190871,2550.9912067461746,2549.8106796116504
X-050587.tif,208,3,1,28,31 + 37,Laperouse,0.0,0.0,1.3333333333333333,0.8888888888888888,N,77.548,0.5,22.8,174.6,1.34,5.24,1.022,19.080000000000002,9.98,7.94,1.89,1.6560000000000001,0.9760000000000002,2.878,0.0,0.0,0.2482886718731644,0.2473167304262819,2494.58092696245,2497.7433628318586
X-050588.tif,208,3,1,28,31 + 37,Laperouse,0.0,0.0,1.3333333333333333,0.8888888888888888,N,77.548,0.5,22.8,174.6,1.34,5.24,1.022,19.080000000000002,9.98,7.94,1.89,1.6560000000000001,0.9760000000000002,2.878,0.0,0.0,0.2430612921711569,0.242609911262064,2412.310402321806,2407.3883495145633
X-050589.tif,208,3,1,28,31 + 37,Laperouse,0.0,0.0,1.3333333333333333,0.8888888888888888,N,77.548,0.5,22.8,174.6,1.34,5.24,1.022,19.080000000000002,9.98,7.94,1.89,1.6560000000000001,0.9760000000000002,2.878,0.0,0.0,0.3367474140483599,0.335971769184811,2709.702101882322,2704.5829145728644
X-050590.tif,208,3,1,28,31 + 37,Laperouse,0.0,0.0,1.3333333333333333,0.8888888888888888,N,77.548,0.5,22.8,174.6,1.34,5.24,1.022,19.080000000000002,9.98,7.94,1.89,1.6560000000000001,0.9760000000000002,2.878,0.0,0.0,0.2367866015196712,0.2396101864203031,2417.187422119509,2412.849272727273
X-050591.tif,209,3,1,29,31 + 37,Maximus CL,0.0,0.0,0.0,0.4444444444444444,N,19.38,0.5,19.333333333333332,173.66666666666666,0.6666666666666666,4.666666666666667,0.7366666666666667,9.366666666666667,8.066666666666668,1.8333333333333333,1.5133333333333334,1.33,0.9899999999999999,2.5933333333333333,2.0,0.0,0.3089328275499563,0.3086984112338851,2613.857148411488,2610.171892393321
X-050592.tif,209,3,1,29,31 + 37,Maximus CL,0.0,0.0,0.0,0.4444444444444444,N,19.38,0.5,19.333333333333332,173.66666666666666,0.6666666666666666,4.666666666666667,0.7366666666666667,9.366666666666667,8.066666666666668,1.8333333333333333,1.5133333333333334,1.33,0.9899999999999999,2.5933333333333333,2.0,0.0,0.2895795481497477,0.2828783854855626,2589.195203291647,2565.16347012842
X-050593.tif,209,3,1,29,31 + 37,Maximus CL,0.0,0.0,0.0,0.4444444444444444,N,19.38,0.5,19.333333333333332,173.66666666666666,0.6666666666666666,4.666666666666667,0.7366666666666667,9.366666666666667,8.066666666666668,1.8333333333333333,1.5133333333333334,1.33,0.9899999999999999,2.5933333333333333,2.0,0.0,0.2960580980175277,0.2972388941008232,2561.9000989523233,2560.2780748663104
X-050594.tif,209,3,1,29,31 + 37,Maximus CL,0.0,0.0,0.0,0.4444444444444444,N,19.38,0.5,19.333333333333332,173.66666666666666,0.6666666666666666,4.666666666666667,0.7366666666666667,9.366666666666667,8.066666666666668,1.8333333333333333,1.5133333333333334,1.33,0.9899999999999999,2.5933333333333333,2.0,0.0,0.2380839967200237,0.2386330423240384,2446.530082337078,2432.9895833333335
X-050595.tif,209,3,1,29,31 + 37,Maximus CL,0.0,0.0,0.0,0.4444444444444444,N,19.38,0.5,19.333333333333332,173.66666666666666,0.6666666666666666,4.666666666666667,0.7366666666666667,9.366666666666667,8.066666666666668,1.8333333333333333,1.5133333333333334,1.33,0.9899999999999999,2.5933333333333333,2.0,0.0,0.2606785668163194,0.259007227266212,2424.0576146491985,2412.2830188679245
X-050596.tif,210,3,1,30,31 + 37,Commodus CL,0.0,0.0,0.4444444444444444,0.4444444444444444,N,59.576666666666675,0.5466666666666666,24.0,170.0,0.3333333333333333,6.0,1.4000000000000001,15.5,12.666666666666666,6.333333333333333,1.6433333333333333,1.78,1.0333333333333334,2.89,0.0,0.0,0.2872494117458428,0.2877578088996604,2516.7418086334146,2514.753623188406
X-050597.tif,210,3,1,30,31 + 37,Commodus CL,0.0,0.0,0.4444444444444444,0.4444444444444444,N,59.576666666666675,0.5466666666666666,24.0,170.0,0.3333333333333333,6.0,1.4000000000000001,15.5,12.666666666666666,6.333333333333333,1.6433333333333333,1.78,1.0333333333333334,2.89,0.0,0.0,0.2642028301021014,0.2619432216250201,2504.4739513543173,2505.8653470185727
X-050598.tif,210,3,1,30,31 + 37,Commodus CL,0.0,0.0,0.4444444444444444,0.4444444444444444,N,59.576666666666675,0.5466666666666666,24.0,170.0,0.3333333333333333,6.0,1.4000000000000001,15.5,12.666666666666666,6.333333333333333,1.6433333333333333,1.78,1.0333333333333334,2.89,0.0,0.0,1.113063183321215,1.02221919312266,2806.6790867637424,2648.863157894737
X-050599.tif,210,3,1,30,31 + 37,Commodus CL,0.0,0.0,0.4444444444444444,0.4444444444444444,N,59.576666666666675,0.5466666666666666,24.0,170.0,0.3333333333333333,6.0,1.4000000000000001,15.5,12.666666666666666,6.333333333333333,1.6433333333333333,1.78,1.0333333333333334,2.89,0.0,0.0,0.326251074591693,0.303982524817398,2549.721907959131,2571.5094020618553
X-050600.tif,210,3,1,30,31 + 37,Commodus CL,0.0,0.0,0.4444444444444444,0.4444444444444444,N,59.576666666666675,0.5466666666666666,24.0,170.0,0.3333333333333333,6.0,1.4000000000000001,15.5,12.666666666666666,6.333333333333333,1.6433333333333333,1.78,1.0333333333333334,2.89,0.0,0.0,0.0,0.0,2432.781519713607,2424.64
X-050601.tif,211,1,2,1,37,Compass,0.0,0.0,0.8888888888888888,0.0,N,46.053999999999995,0.378,38.6,172.6,1.2200000000000002,4.9799999999999995,0.9280000000000002,15.640000000000004,10.08,4.0200000000000005,1.6420000000000001,1.518,0.79,2.85,1.0,0.0,0.3803776596303653,0.3804054880899385,2681.314170994008,2683.086382113821
X-050602.tif,211,1,2,1,37,Compass,0.0,0.0,0.8888888888888888,0.0,N,46.053999999999995,0.378,38.6,172.6,1.2200000000000002,4.9799999999999995,0.9280000000000002,15.640000000000004,10.08,4.0200000000000005,1.6420000000000001,1.518,0.79,2.85,1.0,0.0,0.2805566033379795,0.279491361890126,2385.788979095887,2380.782089885134
X-050603.tif,211,1,2,1,37,Compass,0.0,0.0,0.8888888888888888,0.0,N,46.053999999999995,0.378,38.6,172.6,1.2200000000000002,4.9799999999999995,0.9280000000000002,15.640000000000004,10.08,4.0200000000000005,1.6420000000000001,1.518,0.79,2.85,1.0,0.0,0.4670981833262881,0.456649532352463,2808.235581953796,2770.303867403315
X-050604.tif,211,1,2,1,37,Compass,0.0,0.0,0.8888888888888888,0.0,N,46.053999999999995,0.378,38.6,172.6,1.2200000000000002,4.9799999999999995,0.9280000000000002,15.640000000000004,10.08,4.0200000000000005,1.6420000000000001,1.518,0.79,2.85,1.0,0.0,0.3357783887038919,0.340040700391041,2470.9238929965336,2465.5500859345966
X-050605.tif,211,1,2,1,37,Compass,0.0,0.0,0.8888888888888888,0.0,N,46.053999999999995,0.378,38.6,172.6,1.2200000000000002,4.9799999999999995,0.9280000000000002,15.640000000000004,10.08,4.0200000000000005,1.6420000000000001,1.518,0.79,2.85,1.0,0.0,0.373350456610705,0.3788029789345654,2577.0915268763347,2581.28314889336
X-050606.tif,212,1,2,2,37,Minotaur,0.0,0.0,0.4444444444444444,0.0,N,31.634000000000004,0.56,44.8,178.4,0.0,4.72,0.724,11.66,8.26,4.4799999999999995,1.286,1.168,0.876,2.25,0.0,0.0,0.31376344346008,0.3134842166557288,2501.1515663245023,2496.995
X-050607.tif,212,1,2,2,37,Minotaur,0.0,0.0,0.4444444444444444,0.0,N,31.634000000000004,0.56,44.8,178.4,0.0,4.72,0.724,11.66,8.26,4.4799999999999995,1.286,1.168,0.876,2.25,0.0,0.0,0.3927476896734183,0.3660523892672426,2771.024001402198,2666.524096385542
