filename,plot no,block/rep,bay,row,Treatment Simple,Variety,2024-11-22 00:00:00,2024-11-29 00:00:00,2024-12-04 00:00:00,2024-12-13 00:00:00,2024-12-17 00:00:00,High lodging/brackling,comp disp,f at break,spike angle,ped curvature,leaf sheath cover,spike Length,spike weight,ped length,internode Length,dist from break,ped dm b,ped dm m,ped dm t,dm at node 2,freq of break at spike,brk at node 2,mean_wall_thickness_mm,median_wall_thickness_mm,mean_per_mm_intensity,median_per_mm_intensity
X-049646.tif,30,3,1,30,31 + 37,RGT Planet,0.0,0.4444444444444444,0.8888888888888888,5.333333333333333,12.888888888888888,N,23.007499999999997,0.4666666666666666,62.0,144.75,0.0,7.6,1.345,12.675,8.575,1.575,1.6975000000000002,1.3225,0.9575,2.515,1.0,0.0,0.3015256572572893,0.3185675304682224,2461.2042125028056,2434.5454545454545
X-049647.tif,30,3,1,30,31 + 37,RGT Planet,0.0,0.4444444444444444,0.8888888888888888,5.333333333333333,12.888888888888888,N,23.007499999999997,0.4666666666666666,62.0,144.75,0.0,7.6,1.345,12.675,8.575,1.575,1.6975000000000002,1.3225,0.9575,2.515,1.0,0.0,0.0,0.0,0.0,0.0
X-049648.tif,30,3,1,30,31 + 37,RGT Planet,0.0,0.4444444444444444,0.8888888888888888,5.333333333333333,12.888888888888888,N,23.007499999999997,0.4666666666666666,62.0,144.75,0.0,7.6,1.345,12.675,8.575,1.575,1.6975000000000002,1.3225,0.9575,2.515,1.0,0.0,0.0,0.0,2496.2039491546775,2458.8617021276596
X-049649.tif,30,3,1,30,31 + 37,RGT Planet,0.0,0.4444444444444444,0.8888888888888888,5.333333333333333,12.888888888888888,N,23.007499999999997,0.4666666666666666,62.0,144.75,0.0,7.6,1.345,12.675,8.575,1.575,1.6975000000000002,1.3225,0.9575,2.515,1.0,0.0,0.2805281605391204,0.2937400937269118,2444.651845755671,2443.2027027027025
X-049650.tif,30,3,1,30,31 + 37,RGT Planet,0.0,0.4444444444444444,0.8888888888888888,5.333333333333333,12.888888888888888,N,23.007499999999997,0.4666666666666666,62.0,144.75,0.0,7.6,1.345,12.675,8.575,1.575,1.6975000000000002,1.3225,0.9575,2.515,1.0,0.0,0.3473399004956326,0.3541962381568849,2665.44098876839,2659.171344707393
X-049651.tif,31,1,2,1,31 + 37,RGT Planet,0.0,1.7777777777777777,0.4444444444444444,4.0,15.555555555555555,N,31.830000000000002,0.29400000000000004,32.6,171.6,0.2,7.340000000000001,1.2420000000000002,12.28,10.459999999999999,4.2,1.702,1.464,1.108,2.582,0.0,0.0,0.2704019630318081,0.2735051971681824,2395.6861193169984,2400.085774532922
X-049652.tif,31,1,2,1,31 + 37,RGT Planet,0.0,1.7777777777777777,0.4444444444444444,4.0,15.555555555555555,N,31.830000000000002,0.29400000000000004,32.6,171.6,0.2,7.340000000000001,1.2420000000000002,12.28,10.459999999999999,4.2,1.702,1.464,1.108,2.582,0.0,0.0,0.9061322225546428,0.4214300387748724,2461.4567478125055,2397.1470588235293
X-049653.tif,31,1,2,1,31 + 37,RGT Planet,0.0,1.7777777777777777,0.4444444444444444,4.0,15.555555555555555,N,31.830000000000002,0.29400000000000004,32.6,171.6,0.2,7.340000000000001,1.2420000000000002,12.28,10.459999999999999,4.2,1.702,1.464,1.108,2.582,0.0,0.0,0.3153399172773267,0.315358215574684,2339.6179285268254,2328.0258620689656
X-049654.tif,31,1,2,1,31 + 37,RGT Planet,0.0,1.7777777777777777,0.4444444444444444,4.0,15.555555555555555,N,31.830000000000002,0.29400000000000004,32.6,171.6,0.2,7.340000000000001,1.2420000000000002,12.28,10.459999999999999,4.2,1.702,1.464,1.108,2.582,0.0,0.0,0.3406319092338175,0.3472267125428354,2384.5517377435863,2376.5599520383694
X-049655.tif,31,1,2,1,31 + 37,RGT Planet,0.0,1.7777777777777777,0.4444444444444444,4.0,15.555555555555555,N,31.830000000000002,0.29400000000000004,32.6,171.6,0.2,7.340000000000001,1.2420000000000002,12.28,10.459999999999999,4.2,1.702,1.464,1.108,2.582,0.0,0.0,0.2936506117586149,0.2935174042594545,2374.909804192007,2345.992366412214
X-049656.tif,32,1,2,2,31 + 37,Neo CL,1.3333333333333333,4.444444444444445,3.5555555555555554,4.0,8.444444444444445,N,35.116,0.41,54.6,171.4,0.34,6.88,1.1560000000000001,13.84,10.939999999999998,4.24,1.6300000000000001,1.386,1.044,2.5200000000000005,0.0,0.0,0.2951266072541938,0.2940610396772998,2392.0815619664563,2372.8020833333335
X-049657.tif,32,1,2,2,31 + 37,Neo CL,1.3333333333333333,4.444444444444445,3.5555555555555554,4.0,8.444444444444445,N,35.116,0.41,54.6,171.4,0.34,6.88,1.1560000000000001,13.84,10.939999999999998,4.24,1.6300000000000001,1.386,1.044,2.5200000000000005,0.0,0.0,0.3115002100350391,0.309951012688388,2418.627888441141,2425.5273128423614
X-049658.tif,32,1,2,2,31 + 37,Neo CL,1.3333333333333333,4.444444444444445,3.5555555555555554,4.0,8.444444444444445,N,35.116,0.41,54.6,171.4,0.34,6.88,1.1560000000000001,13.84,10.939999999999998,4.24,1.6300000000000001,1.386,1.044,2.5200000000000005,0.0,0.0,0.3718050849379463,0.3785830910922263,2402.700809621072,2400.4414414414414
X-049659.tif,32,1,2,2,31 + 37,Neo CL,1.3333333333333333,4.444444444444445,3.5555555555555554,4.0,8.444444444444445,N,35.116,0.41,54.6,171.4,0.34,6.88,1.1560000000000001,13.84,10.939999999999998,4.24,1.6300000000000001,1.386,1.044,2.5200000000000005,0.0,0.0,0.3250237267169925,0.3270519846135565,2505.573261594842,2504.477320675105
X-049660.tif,32,1,2,2,31 + 37,Neo CL,1.3333333333333333,4.444444444444445,3.5555555555555554,4.0,8.444444444444445,N,35.116,0.41,54.6,171.4,0.34,6.88,1.1560000000000001,13.84,10.939999999999998,4.24,1.6300000000000001,1.386,1.044,2.5200000000000005,0.0,0.0,0.2813062722161955,0.2812362647353708,2427.5136647255413,2421.81
X-049661.tif,33,1,2,3,31 + 37,Maximus CL,0.0,0.0,0.4444444444444444,0.4444444444444444,0.8888888888888888,N,28.863999999999997,0.7833333333333333,76.2,173.0,0.36,6.24,0.992,10.1,9.719999999999999,2.1,1.5879999999999999,1.44,1.068,2.536,3.0,0.0,0.284264957517635,0.2754128786040486,2452.594536511151,2443.719008264463
X-049662.tif,33,1,2,3,31 + 37,Maximus CL,0.0,0.0,0.4444444444444444,0.4444444444444444,0.8888888888888888,N,28.863999999999997,0.7833333333333333,76.2,173.0,0.36,6.24,0.992,10.1,9.719999999999999,2.1,1.5879999999999999,1.44,1.068,2.536,3.0,0.0,0.2866824215473689,0.2906814999876568,2471.516787761262,2455.655172413793
X-049663.tif,33,1,2,3,31 + 37,Maximus CL,0.0,0.0,0.4444444444444444,0.4444444444444444,0.8888888888888888,N,28.863999999999997,0.7833333333333333,76.2,173.0,0.36,6.24,0.992,10.1,9.719999999999999,2.1,1.5879999999999999,1.44,1.068,2.536,3.0,0.0,1.059453271436155,1.208825935820922,2954.1153098763384,2533.2323232323233
X-049664.tif,33,1,2,3,31 + 37,Maximus CL,0.0,0.0,0.4444444444444444,0.4444444444444444,0.8888888888888888,N,28.863999999999997,0.7833333333333333,76.2,173.0,0.36,6.24,0.992,10.1,9.719999999999999,2.1,1.5879999999999999,1.44,1.068,2.536,3.0,0.0,0.9822881036057252,0.9676429258747108,3324.81015899202,3552.8214285714284
X-049665.tif,33,1,2,3,31 + 37,Maximus CL,0.0,0.0,0.4444444444444444,0.4444444444444444,0.8888888888888888,N,28.863999999999997,0.7833333333333333,76.2,173.0,0.36,6.24,0.992,10.1,9.719999999999999,2.1,1.5879999999999999,1.44,1.068,2.536,3.0,0.0,0.0,0.0,2351.065385958916,2346.8863636363635
X-049666.tif,34,1,2,4,31 + 37,Minotaur,0.0,4.444444444444445,1.3333333333333333,6.666666666666667,13.333333333333334,N,36.902,0.3225,60.0,174.0,0.26,5.7,0.97,12.34,10.74,3.3199999999999994,1.4040000000000001,1.1,0.868,2.332,1.0,0.0,0.4068599680114728,0.3435717352377526,2440.887095821367,2432.521153846154
X-049667.tif,34,1,2,4,31 + 37,Minotaur,0.0,4.444444444444445,1.3333333333333333,6.666666666666667,13.333333333333334,N,36.902,0.3225,60.0,174.0,0.26,5.7,0.97,12.34,10.74,3.3199999999999994,1.4040000000000001,1.1,0.868,2.332,1.0,0.0,0.2779251041424548,0.2784434868749309,2462.9617635547374,2451.0530197174353
X-049668.tif,34,1,2,4,31 + 37,Minotaur,0.0,4.444444444444445,1.3333333333333333,6.666666666666667,13.333333333333334,N,36.902,0.3225,60.0,174.0,0.26,5.7,0.97,12.34,10.74,3.3199999999999994,1.4040000000000001,1.1,0.868,2.332,1.0,0.0,0.2865591465982532,0.2787358948787117,2394.2209900100024,2390.069332823064
X-049669.tif,34,1,2,4,31 + 37,Minotaur,0.0,4.444444444444445,1.3333333333333333,6.666666666666667,13.333333333333334,N,36.902,0.3225,60.0,174.0,0.26,5.7,0.97,12.34,10.74,3.3199999999999994,1.4040000000000001,1.1,0.868,2.332,1.0,0.0,0.2039852842568797,0.2039852842568797,2385.9803069119735,2369.0851851851853
X-049670.tif,34,1,2,4,31 + 37,Minotaur,0.0,4.444444444444445,1.3333333333333333,6.666666666666667,13.333333333333334,N,36.902,0.3225,60.0,174.0,0.26,5.7,0.97,12.34,10.74,3.3199999999999994,1.4040000000000001,1.1,0.868,2.332,1.0,0.0,0.0,0.0,2327.2453570985613,2329.3015873015875
X-049671.tif,35,1,2,5,31 + 37,Cyclops,0.0,2.2222222222222223,3.111111111111111,3.111111111111111,5.777777777777778,N,23.199999999999996,0.4075,109.8,177.8,0.0,5.200000000000001,0.976,8.139999999999999,8.620000000000001,2.2399999999999998,1.6439999999999997,1.286,0.9199999999999999,2.632,0.0,0.0,0.8917255898508657,0.3353782855720386,2514.5131983278693,2473.2596153846152
X-049672.tif,35,1,2,5,31 + 37,Cyclops,0.0,2.2222222222222223,3.111111111111111,3.111111111111111,5.777777777777778,N,23.199999999999996,0.4075,109.8,177.8,0.0,5.200000000000001,0.976,8.139999999999999,8.620000000000001,2.2399999999999998,1.6439999999999997,1.286,0.9199999999999999,2.632,0.0,0.0,0.2992764452332784,0.2946881245066882,2435.4856015154837,2392.545790378007
X-049673.tif,35,1,2,5,31 + 37,Cyclops,0.0,2.2222222222222223,3.111111111111111,3.111111111111111,5.777777777777778,N,23.199999999999996,0.4075,109.8,177.8,0.0,5.200000000000001,0.976,8.139999999999999,8.620000000000001,2.2399999999999998,1.6439999999999997,1.286,0.9199999999999999,2.632,0.0,0.0,0.249460614680104,0.251732805347838,2473.6194903632854,2462.938144329897
X-049674.tif,35,1,2,5,31 + 37,Cyclops,0.0,2.2222222222222223,3.111111111111111,3.111111111111111,5.777777777777778,N,23.199999999999996,0.4075,109.8,177.8,0.0,5.200000000000001,0.976,8.139999999999999,8.620000000000001,2.2399999999999998,1.6439999999999997,1.286,0.9199999999999999,2.632,0.0,0.0,0.2780573765906434,0.2751017893096928,2497.122437107711,2482.313559322034
X-049675.tif,35,1,2,5,31 + 37,Cyclops,0.0,2.2222222222222223,3.111111111111111,3.111111111111111,5.777777777777778,N,23.199999999999996,0.4075,109.8,177.8,0.0,5.200000000000001,0.976,8.139999999999999,8.620000000000001,2.2399999999999998,1.6439999999999997,1.286,0.9199999999999999,2.632,0.0,0.0,0.235338277640909,0.2358500223855329,2389.9865223249435,2387.9756367663344
X-049676.tif,36,1,2,6,31 + 37,Laperouse,0.0,0.4444444444444444,1.7777777777777777,5.333333333333333,4.444444444444445,N,36.616,0.55,71.4,175.4,0.26,6.26,1.238,13.180000000000001,9.56,4.68,1.844,1.786,1.196,2.94,0.0,0.0,0.263768756438029,0.2685078484777436,2357.3457265375773,2357.8876204596
X-049677.tif,36,1,2,6,31 + 37,Laperouse,0.0,0.4444444444444444,1.7777777777777777,5.333333333333333,4.444444444444445,N,36.616,0.55,71.4,175.4,0.26,6.26,1.238,13.180000000000001,9.56,4.68,1.844,1.786,1.196,2.94,0.0,0.0,0.2639121390642822,0.2677987855223142,2493.5555767617293,2483.188888888889
X-049678.tif,36,1,2,6,31 + 37,Laperouse,0.0,0.4444444444444444,1.7777777777777777,5.333333333333333,4.444444444444445,N,36.616,0.55,71.4,175.4,0.26,6.26,1.238,13.180000000000001,9.56,4.68,1.844,1.786,1.196,2.94,0.0,0.0,0.3000744812667971,0.2999037752735065,2589.1589524029646,2567.7512191840715
X-049679.tif,36,1,2,6,31 + 37,Laperouse,0.0,0.4444444444444444,1.7777777777777777,5.333333333333333,4.444444444444445,N,36.616,0.55,71.4,175.4,0.26,6.26,1.238,13.180000000000001,9.56,4.68,1.844,1.786,1.196,2.94,0.0,0.0,0.3671630100481803,0.3623717561338361,2598.5415002490595,2516.1421108128834
X-049680.tif,36,1,2,6,31 + 37,Laperouse,0.0,0.4444444444444444,1.7777777777777777,5.333333333333333,4.444444444444445,N,36.616,0.55,71.4,175.4,0.26,6.26,1.238,13.180000000000001,9.56,4.68,1.844,1.786,1.196,2.94,0.0,0.0,0.2735732143125251,0.2744176598377615,2505.1699647934606,2497.908256880734
X-049681.tif,37,1,2,7,31 + 37,Commodus CL,0.8888888888888888,0.4444444444444444,4.888888888888888,12.444444444444445,15.555555555555555,N,50.516,0.45200000000000007,58.2,173.4,0.82,5.64,1.1059999999999999,14.919999999999998,10.739999999999998,5.9,1.7279999999999998,1.476,0.8460000000000001,2.57,0.0,0.0,0.2327122540369648,0.2329556847016653,2335.5264871206264,2328.5366697116015
X-049682.tif,37,1,2,7,31 + 37,Commodus CL,0.8888888888888888,0.4444444444444444,4.888888888888888,12.444444444444445,15.555555555555555,N,50.516,0.45200000000000007,58.2,173.4,0.82,5.64,1.1059999999999999,14.919999999999998,10.739999999999998,5.9,1.7279999999999998,1.476,0.8460000000000001,2.57,0.0,0.0,0.5219009090945517,0.4040256288882456,2655.8391460053294,2639.7464788732395
X-049683.tif,37,1,2,7,31 + 37,Commodus CL,0.8888888888888888,0.4444444444444444,4.888888888888888,12.444444444444445,15.555555555555555,N,50.516,0.45200000000000007,58.2,173.4,0.82,5.64,1.1059999999999999,14.919999999999998,10.739999999999998,5.9,1.7279999999999998,1.476,0.8460000000000001,2.57,0.0,0.0,0.4184359906066385,0.3831737811342758,2558.9262821828243,2537.386524659551
X-049684.tif,37,1,2,7,31 + 37,Commodus CL,0.8888888888888888,0.4444444444444444,4.888888888888888,12.444444444444445,15.555555555555555,N,50.516,0.45200000000000007,58.2,173.4,0.82,5.64,1.1059999999999999,14.919999999999998,10.739999999999998,5.9,1.7279999999999998,1.476,0.8460000000000001,2.57,0.0,0.0,0.3237886102387319,0.323763071229128,2375.697321809263,2363.689469862019
X-049685.tif,37,1,2,7,31 + 37,Commodus CL,0.8888888888888888,0.4444444444444444,4.888888888888888,12.444444444444445,15.555555555555555,N,50.516,0.45200000000000007,58.2,173.4,0.82,5.64,1.1059999999999999,14.919999999999998,10.739999999999998,5.9,1.7279999999999998,1.476,0.8460000000000001,2.57,0.0,0.0,0.3623998271062245,0.3593687739442431,2541.0433041371507,2526.7563025210084
X-049686.tif,38,1,2,8,31 + 37,Compass,0.8888888888888888,1.3333333333333333,1.7777777777777777,0.4444444444444444,3.5555555555555554,Y,46.366,0.43800000000000006,78.8,176.8,0.64,6.140000000000001,1.4380000000000002,16.68,12.0,4.8,2.068,1.834,1.19,3.1640000000000006,0.0,0.0,0.3301256366795955,0.324524886861556,2540.2413248651596,2529.2549019607845
X-049687.tif,38,1,2,8,31 + 37,Compass,0.8888888888888888,1.3333333333333333,1.7777777777777777,0.4444444444444444,3.5555555555555554,Y,46.366,0.43800000000000006,78.8,176.8,0.64,6.140000000000001,1.4380000000000002,16.68,12.0,4.8,2.068,1.834,1.19,3.1640000000000006,0.0,0.0,0.3754017749354066,0.368994001933458,2583.6319900871663,2563.604347826087
X-049688.tif,38,1,2,8,31 + 37,Compass,0.8888888888888888,1.3333333333333333,1.7777777777777777,0.4444444444444444,3.5555555555555554,Y,46.366,0.43800000000000006,78.8,176.8,0.64,6.140000000000001,1.4380000000000002,16.68,12.0,4.8,2.068,1.834,1.19,3.1640000000000006,0.0,0.0,0.3608218683607096,0.3664228816575658,2510.655064577844,2468.774358974359
X-049689.tif,38,1,2,8,31 + 37,Compass,0.8888888888888888,1.3333333333333333,1.7777777777777777,0.4444444444444444,3.5555555555555554,Y,46.366,0.43800000000000006,78.8,176.8,0.64,6.140000000000001,1.4380000000000002,16.68,12.0,4.8,2.068,1.834,1.19,3.1640000000000006,0.0,0.0,0.4190651569392072,0.408076887344277,2746.5571710185473,2715.6805511561606
X-049690.tif,38,1,2,8,31 + 37,Compass,0.8888888888888888,1.3333333333333333,1.7777777777777777,0.4444444444444444,3.5555555555555554,Y,46.366,0.43800000000000006,78.8,176.8,0.64,6.140000000000001,1.4380000000000002,16.68,12.0,4.8,2.068,1.834,1.19,3.1640000000000006,0.0,0.0,0.3524199513102394,0.345629187097771,2614.229884005155,2589.728205128205
X-049691.tif,39,1,2,9,31 + 37,Beast,0.8888888888888888,1.3333333333333333,1.3333333333333333,4.888888888888888,11.555555555555555,N,55.25,0.376,60.0,171.0,1.78,5.380000000000001,1.258,13.5,9.64,6.02,1.534,1.3900000000000001,0.942,2.596,0.0,0.0,0.3287824480077997,0.3300010396062657,2551.575927988577,2550.7806319669185
X-049692.tif,39,1,2,9,31 + 37,Beast,0.8888888888888888,1.3333333333333333,1.3333333333333333,4.888888888888888,11.555555555555555,N,55.25,0.376,60.0,171.0,1.78,5.380000000000001,1.258,13.5,9.64,6.02,1.534,1.3900000000000001,0.942,2.596,0.0,0.0,0.0,0.0,0.0,0.0
X-049693.tif,39,1,2,9,31 + 37,Beast,0.8888888888888888,1.3333333333333333,1.3333333333333333,4.888888888888888,11.555555555555555,N,55.25,0.376,60.0,171.0,1.78,5.380000000000001,1.258,13.5,9.64,6.02,1.534,1.3900000000000001,0.942,2.596,0.0,0.0,0.3814623314097758,0.3881603836221243,2679.153268717099,2686.458823529412
X-049694.tif,39,1,2,9,31 + 37,Beast,0.8888888888888888,1.3333333333333333,1.3333333333333333,4.888888888888888,11.555555555555555,N,55.25,0.376,60.0,171.0,1.78,5.380000000000001,1.258,13.5,9.64,6.02,1.534,1.3900000000000001,0.942,2.596,0.0,0.0,0.301827545873268,0.3000192600323252,2555.452592226922,2548.830985915493
X-049695.tif,39,1,2,9,31 + 37,Beast,0.8888888888888888,1.3333333333333333,1.3333333333333333,4.888888888888888,11.555555555555555,N,55.25,0.376,60.0,171.0,1.78,5.380000000000001,1.258,13.5,9.64,6.02,1.534,1.3900000000000001,0.942,2.596,0.0,0.0,0.2833800030995521,0.2843655546452876,2410.5717741828867,2402.8735632183907
X-049696.tif,40,1,2,10,31 + 37,Schooner,0.8888888888888888,4.0,5.777777777777778,11.111111111111112,20.0,N,49.932,0.43400000000000005,40.4,169.2,0.2,6.8,1.486,15.719999999999999,13.819999999999999,3.88,1.6920000000000002,1.782,1.182,3.17,2.0,0.0,0.0,0.0,2397.979014730423,2395.9652777777774
X-049697.tif,40,1,2,10,31 + 37,Schooner,0.8888888888888888,4.0,5.777777777777778,11.111111111111112,20.0,N,49.932,0.43400000000000005,40.4,169.2,0.2,6.8,1.486,15.719999999999999,13.819999999999999,3.88,1.6920000000000002,1.782,1.182,3.17,2.0,0.0,0.2661241665676725,0.2658634732274468,2435.5011681262436,2433.9891774891776
X-049698.tif,40,1,2,10,31 + 37,Schooner,0.8888888888888888,4.0,5.777777777777778,11.111111111111112,20.0,N,49.932,0.43400000000000005,40.4,169.2,0.2,6.8,1.486,15.719999999999999,13.819999999999999,3.88,1.6920000000000002,1.782,1.182,3.17,2.0,0.0,0.2744043432784421,0.2764159855334849,2395.65201113321,2387.9285714285716
X-049699.tif,40,1,2,10,31 + 37,Schooner,0.8888888888888888,4.0,5.777777777777778,11.111111111111112,20.0,N,49.932,0.43400000000000005,40.4,169.2,0.2,6.8,1.486,15.719999999999999,13.819999999999999,3.88,1.6920000000000002,1.782,1.182,3.17,2.0,0.0,0.3123127693823085,0.320514177170789,2484.632568466307,2463.0790545269456
X-049700.tif,40,1,2,10,31 + 37,Schooner,0.8888888888888888,4.0,5.777777777777778,11.111111111111112,20.0,N,49.932,0.43400000000000005,40.4,169.2,0.2,6.8,1.486,15.719999999999999,13.819999999999999,3.88,1.6920000000000002,1.782,1.182,3.17,2.0,0.0,0.2520333994509862,0.2534999038472444,2418.409562814385,2412.8327670177823
X-049701.tif,41,2,2,11,UTC,Compass,2.6666666666666665,3.5555555555555554,3.111111111111111,8.0,7.111111111111111,Y,42.652,0.352,47.4,172.4,0.74,6.24,1.432,16.66,12.5,3.3199999999999994,1.9959999999999998,1.684,1.016,3.1339999999999995,0.0,2.0,0.297582936197667,0.2967606888628427,2479.737507959641,2461.251057323183
X-049702.tif,41,2,2,11,UTC,Compass,2.6666666666666665,3.5555555555555554,3.111111111111111,8.0,7.111111111111111,Y,42.652,0.352,47.4,172.4,0.74,6.24,1.432,16.66,12.5,3.3199999999999994,1.9959999999999998,1.684,1.016,3.1339999999999995,0.0,2.0,0.6657693121540859,0.7034666232249527,3367.8380442183925,3166.377049180328
X-049703.tif,41,2,2,11,UTC,Compass,2.6666666666666665,3.5555555555555554,3.111111111111111,8.0,7.111111111111111,Y,42.652,0.352,47.4,172.4,0.74,6.24,1.432,16.66,12.5,3.3199999999999994,1.9959999999999998,1.684,1.016,3.1339999999999995,0.0,2.0,0.3098094936039322,0.3086560226489173,2557.2459519328427,2547.027129250765
X-049704.tif,41,2,2,11,UTC,Compass,2.6666666666666665,3.5555555555555554,3.111111111111111,8.0,7.111111111111111,Y,42.652,0.352,47.4,172.4,0.74,6.24,1.432,16.66,12.5,3.3199999999999994,1.9959999999999998,1.684,1.016,3.1339999999999995,0.0,2.0,0.5144902283641533,0.458140442453583,3185.5228135970133,2988.041166380789
X-049705.tif,41,2,2,11,UTC,Compass,2.6666666666666665,3.5555555555555554,3.111111111111111,8.0,7.111111111111111,Y,42.652,0.352,47.4,172.4,0.74,6.24,1.432,16.66,12.5,3.3199999999999994,1.9959999999999998,1.684,1.016,3.1339999999999995,0.0,2.0,0.4773463133168152,0.4356857997267505,3199.4737267554374,2873.2849317528735
X-049706.tif,42,2,2,12,UTC,Maximus CL,0.8888888888888888,1.7777777777777777,2.2222222222222223,5.777777777777778,11.555555555555555,N,50.217999999999996,0.5525,36.2,174.8,0.0,5.82,1.166,13.120000000000001,11.06,5.24,1.672,1.5133333333333334,1.2080000000000002,2.7939999999999996,1.0,0.0,0.0,0.0,2346.1663820999033,2340.7929292929293
X-049707.tif,42,2,2,12,UTC,Maximus CL,0.8888888888888888,1.7777777777777777,2.2222222222222223,5.777777777777778,11.555555555555555,N,50.217999999999996,0.5525,36.2,174.8,0.0,5.82,1.166,13.120000000000001,11.06,5.24,1.672,1.5133333333333334,1.2080000000000002,2.7939999999999996,1.0,0.0,0.2047571947627555,0.2047571947627555,2441.8153036550584,2447.6670521446595
X-049708.tif,42,2,2,12,UTC,Maximus CL,0.8888888888888888,1.7777777777777777,2.2222222222222223,5.777777777777778,11.555555555555555,N,50.217999999999996,0.5525,36.2,174.8,0.0,5.82,1.166,13.120000000000001,11.06,5.24,1.672,1.5133333333333334,1.2080000000000002,2.7939999999999996,1.0,0.0,0.2544886901462379,0.2490947373562119,2467.088991073046,2454.237924041298
X-049709.tif,42,2,2,12,UTC,Maximus CL,0.8888888888888888,1.7777777777777777,2.2222222222222223,5.777777777777778,11.555555555555555,N,50.217999999999996,0.5525,36.2,174.8,0.0,5.82,1.166,13.120000000000001,11.06,5.24,1.672,1.5133333333333334,1.2080000000000002,2.7939999999999996,1.0,0.0,0.2497565970505721,0.2520241418172235,2472.664777045204,2476.4177215189875
X-049710.tif,42,2,2,12,UTC,Maximus CL,0.8888888888888888,1.7777777777777777,2.2222222222222223,5.777777777777778,11.555555555555555,N,50.217999999999996,0.5525,36.2,174.8,0.0,5.82,1.166,13.120000000000001,11.06,5.24,1.672,1.5133333333333334,1.2080000000000002,2.7939999999999996,1.0,0.0,0.2415801054519101,0.2415801054519101,2474.171055757535,2474.7851874153243
X-049711.tif,43,2,2,13,UTC,Beast,5.333333333333333,6.222222222222222,6.666666666666667,7.555555555555556,6.666666666666667,Y,81.484,0.34199999999999997,68.4,164.6,2.62,5.26,1.19,21.380000000000003,12.1,7.239999999999999,1.8240000000000003,1.658,1.104,3.1160000000000005,0.0,0.0,0.3202996878108289,0.318248390172116,2494.882115296989,2492.1799968939276
X-049712.tif,43,2,2,13,UTC,Beast,5.333333333333333,6.222222222222222,6.666666666666667,7.555555555555556,6.666666666666667,Y,81.484,0.34199999999999997,68.4,164.6,2.62,5.26,1.19,21.380000000000003,12.1,7.239999999999999,1.8240000000000003,1.658,1.104,3.1160000000000005,0.0,0.0,0.2921614211149974,0.2948511066118766,2427.5916055775506,2425.395061728395
X-049713.tif,43,2,2,13,UTC,Beast,5.333333333333333,6.222222222222222,6.666666666666667,7.555555555555556,6.666666666666667,Y,81.484,0.34199999999999997,68.4,164.6,2.62,5.26,1.19,21.380000000000003,12.1,7.239999999999999,1.8240000000000003,1.658,1.104,3.1160000000000005,0.0,0.0,0.3106827448818793,0.3152765454082039,2432.061197917399,2430.8006464365853
X-049714.tif,43,2,2,13,UTC,Beast,5.333333333333333,6.222222222222222,6.666666666666667,7.555555555555556,6.666666666666667,Y,81.484,0.34199999999999997,68.4,164.6,2.62,5.26,1.19,21.380000000000003,12.1,7.239999999999999,1.8240000000000003,1.658,1.104,3.1160000000000005,0.0,0.0,0.2878325414924317,0.2902698810458444,2431.3924322886573,2427.9417981143033
X-049715.tif,43,2,2,13,UTC,Beast,5.333333333333333,6.222222222222222,6.666666666666667,7.555555555555556,6.666666666666667,Y,81.484,0.34199999999999997,68.4,164.6,2.62,5.26,1.19,21.380000000000003,12.1,7.239999999999999,1.8240000000000003,1.658,1.104,3.1160000000000005,0.0,0.0,0.3191999881115915,0.3186290994661598,2466.18190961107,2444.892857142857
X-049716.tif,44,2,2,14,UTC,Schooner,1.3333333333333333,15.111111111111112,2.6666666666666665,7.111111111111111,9.333333333333334,Y,31.0075,0.47250000000000003,44.25,168.0,0.0,5.624999999999999,1.1075,15.375000000000002,12.0,3.875,1.6825,1.62,1.1475,2.485,1.0,0.0,0.3407370472764598,0.347009131585996,2459.3415697287364,2425.0182005494507
X-049717.tif,44,2,2,14,UTC,Schooner,1.3333333333333333,15.111111111111112,2.6666666666666665,7.111111111111111,9.333333333333334,Y,31.0075,0.47250000000000003,44.25,168.0,0.0,5.624999999999999,1.1075,15.375000000000002,12.0,3.875,1.6825,1.62,1.1475,2.485,1.0,0.0,0.3279908260441735,0.3358862289603753,2447.644297393184,2435.033149171271
X-049718.tif,44,2,2,14,UTC,Schooner,1.3333333333333333,15.111111111111112,2.6666666666666665,7.111111111111111,9.333333333333334,Y,31.0075,0.47250000000000003,44.25,168.0,0.0,5.624999999999999,1.1075,15.375000000000002,12.0,3.875,1.6825,1.62,1.1475,2.485,1.0,0.0,0.3331941274599619,0.3359576610908815,2469.7456848370057,2447.638992088815
X-049719.tif,44,2,2,14,UTC,Schooner,1.3333333333333333,15.111111111111112,2.6666666666666665,7.111111111111111,9.333333333333334,Y,31.0075,0.47250000000000003,44.25,168.0,0.0,5.624999999999999,1.1075,15.375000000000002,12.0,3.875,1.6825,1.62,1.1475,2.485,1.0,0.0,0.3672233436355585,0.3707843967598956,2593.3235911021256,2551.945701357466
